wape,mae,rmse,rmsle,bias,smape,spearman,top6_hit,coverage80,interval_score,pinball10,pinball90,model,origin,n_test,n_train,cohort_units,pred_units
0.29071038251366116,13.081967213114751,14.46998456402658,0.2584466036804299,0.29071038251366116,0.24699011142491836,1.0,1.0,1.0,158.86256095948082,2.643619315427187,13.242636780520892,cluster_pool,2022-09-27,3,50,135.0,174.24590163934425
0.6791775772996529,30.56299097848438,31.19788907039926,1.186399168523115,-0.6791775772996529,1.0546466845206306,0.5,1.0,1.0,65.57241606912272,4.463029376433759,2.094212230478512,ensemble,2022-09-27,3,50,135.0,43.31102706454686
1.4520262223974765,17.811521661409042,21.17256266522599,1.2092647145347162,1.0472437851460707,0.9420439658983357,0.011765288849622735,0.5,0.6,101.54517785998827,1.703013061461762,8.451504724537061,heuristic,2023-01-01,15,54,184.0,376.69285646687695
11.615471187838232,142.4831132374823,150.88583706037423,2.786254575823691,11.615471187838232,1.6911541882549903,0.03797623586176488,0.3333333333333333,0.2,1179.9221422436533,10.471980975990254,107.52023324837504,naive_family,2023-01-01,15,54,184.0,2321.2466985622345
8.939804185373218,109.6615980072448,117.01875629510504,2.5777945249409364,8.939804185373218,1.6128343934472136,-0.018083921838935653,0.5,0.06666666666666667,685.4343869992408,14.65143354093185,53.89200515899223,size_ratio,2023-01-01,15,54,184.0,1828.9239701086722
2.1771771841218164,26.706706791894284,45.404057406667505,1.1641393010640328,2.176630795950591,0.9182525227515321,0.6350636279711983,0.8333333333333334,0.26666666666666666,151.98013500933712,9.437435712505483,5.760577788428227,ridge,2023-01-01,15,54,184.0,584.5000664549087
2.7740290325657,34.02808946613926,36.45364982218278,1.627852677183587,2.746777012370426,1.243331617814915,0.41373997497200543,0.6666666666666666,0.06666666666666667,183.91086635013596,9.909240247703815,8.481846387309774,lasso,2023-01-01,15,54,184.0,689.4069702761583
2.554654401930212,31.3370939970106,37.40275931455083,1.4670140692725426,2.554654401930212,1.173793249147161,0.6296968930869348,0.6666666666666666,0.13333333333333333,174.35794891581406,10.281893894655067,7.153900996926337,elasticnet,2023-01-01,15,54,184.0,654.0564099551591
3.031991365229331,37.19242741347979,38.71059119935542,1.648951465072144,3.031991365229331,1.2913344219030103,0.49658928188055323,0.5,0.06666666666666667,180.6817060573547,5.882750533976734,12.185420071758728,poisson_glm,2023-01-01,15,54,184.0,741.8864112021967
2.8428748669283777,34.87259836765477,35.75552585811647,1.679282698342088,2.8428748669283777,1.2633766906815551,0.49658928188055323,0.5,0.5333333333333333,93.86076749665065,2.032273323862118,7.353803425802948,negbin_glm,2023-01-01,15,54,184.0,707.0889755148218
2.803288782823655,34.3870090693035,36.37540152342961,1.6963092684819896,2.585843941058237,1.2490074406545724,-0.3642994122394774,0.16666666666666666,0.2,232.0223030456141,11.500272503684634,11.701957800876778,random_forest,2023-01-01,15,54,184.0,659.7952851547157
3.485867759455805,42.75997784932454,45.95042562903372,1.863842870354261,3.205953546192335,1.3221850532459916,-0.3679063371131357,0.3333333333333333,0.2,166.86558068593342,11.630995044708252,5.05556302388509,xgboost,2023-01-01,15,54,184.0,773.8955078125
4.426657158411742,54.3003278098507,57.21102529680258,2.028882624140451,4.425156560004079,1.4059645321205256,-0.009041960919467826,0.3333333333333333,0.06666666666666667,274.78610871953975,20.944675419709313,6.533935452244664,lightgbm,2023-01-01,15,54,184.0,998.2288070407506
1.8714634415212945,22.956618215994546,29.77444726400166,1.2457293000117742,1.8411123328170627,0.9946514859190686,0.5688738977319466,0.8333333333333334,0.2,125.81594713358403,7.058858148966504,5.522736564391902,gompertz,2023-01-01,15,54,184.0,522.7646692383396
1.813581463489229,22.246599285467877,28.663487116877967,1.2239238450716123,1.753791760086857,0.9835087504689672,0.5688738977319466,0.8333333333333334,0.2,120.85343356668317,6.836053976265417,5.249289380402903,logistic,2023-01-01,15,54,184.0,506.6976838559818
1.7988935096283436,22.066427051441014,28.48319008273368,1.2169476357804827,1.7332748198979318,0.9794168835771337,0.5688738977319466,0.8333333333333334,0.2,119.75514327768536,6.7993607951559145,5.176153532612619,bass,2023-01-01,15,54,184.0,502.9225668612194
4.791047426159665,58.77018176089189,62.9024563978103,2.086056580205477,4.70087957910171,1.4241159931185476,-0.19349796367661148,0.3333333333333333,0.26666666666666666,179.98666666666665,4.640666666666666,13.358,hier_bayes,2023-01-01,15,54,184.0,1048.9618425547146
2.712601245735615,33.27457528102354,34.5037767737649,1.6145391076060551,2.589658068509679,1.2510285929156237,0.28264803723788545,0.5,0.2,182.23575533217175,11.293943936646995,6.929631596570179,knn_lookalike,2023-01-01,15,54,184.0,660.497084605781
