model,origin,child_asin,colour,size,y_units,pred,lo,hi
lightgbm,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,145.3344197520859,44.612579334486,203.36438865233234
lightgbm,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,12.079084409886393,5.308354335251206,56.60329154288248
gompertz,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,104.60666806220493,50.081792757642,217.33157642127284
gompertz,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,122.49778602390202,58.83018564481576,253.91652730860363
gompertz,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,112.6906815110153,54.034700183379265,233.86220546982648
gompertz,2025-05-26,B0F241YQVC,Black,Twin,40.0,216.16189044214963,104.63077698175003,445.4540355369722
gompertz,2025-05-26,B0F2423YPG,Pink,King,42.0,88.24283624241463,42.0803083379392,183.87063180039019
gompertz,2025-05-26,B0F2424F23,Ivory,Twin,235.0,79.18195983288486,37.64983817234721,165.3434308307717
gompertz,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,19.10564319461614,8.27984504529324,42.560736876123194
gompertz,2025-05-26,B0F2428582,Gray,Twin,132.0,114.44400241162047,54.89203862006557,237.4475145630072
gompertz,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,90.05756338675285,42.96765615923184,187.58134761389965
gompertz,2025-05-26,B0F243QDSL,Sage Green,King,201.0,40.965623046050425,18.964474907794653,87.21236349950853
gompertz,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,14.086592732578909,5.8283922839311275,32.332191651366216
gompertz,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,110.22621783441404,52.829628755537726,228.82271696376566
gompertz,2025-05-26,B0F244F18J,Pink,Twin,138.0,205.05644437780333,99.20031692966334,422.74375222213615
gompertz,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,48.23187046107292,22.516949764872376,102.0651123266121
gompertz,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,68.00205117971556,32.18332140863773,142.4842223409471
gompertz,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,339.7140255209788,165.04684973479397,698.1162275714358
gompertz,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,50.33743245172175,23.546395945453945,106.36940675900736
logistic,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,104.59163789273606,51.10801402907912,212.9708104524693
logistic,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,120.40651376822663,59.00007887481226,244.65870348450824
logistic,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,111.95236282293826,54.78121074509074,227.71924249882895
logistic,2025-05-26,B0F241YQVC,Black,Twin,40.0,221.4754211206493,109.43732099843236,447.175603639578
logistic,2025-05-26,B0F2423YPG,Pink,King,42.0,86.32773585775203,41.99395376885972,176.37688166666985
logistic,2025-05-26,B0F2424F23,Ivory,Twin,235.0,73.55682379874519,35.621148518703194,150.78988644002206
logistic,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,17.804306397619037,7.807166828265503,39.14934041679499
logistic,2025-05-26,B0F2428582,Gray,Twin,132.0,111.04195831913522,54.3268936952544,225.89508818499934
logistic,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,89.23828798930788,43.44636557688639,182.20842466084267
logistic,2025-05-26,B0F243QDSL,Sage Green,King,201.0,38.3416389285087,18.05000537893581,80.2474601866813
logistic,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,12.996429567701291,5.411606522860269,29.553971137366425
logistic,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,105.90807924510207,51.764951592265994,215.60850740839655
logistic,2025-05-26,B0F244F18J,Pink,Twin,138.0,208.19650931153174,102.81058526443235,420.5676021539968
logistic,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,46.02716359490061,21.8844553254965,95.64001543080478
logistic,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,64.17146509924405,30.93788465127777,131.98688718922588
logistic,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,343.538623268388,170.35225687093237,691.765097416194
logistic,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,45.446911413424885,21.59494579578368,94.47779398741037
bass,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,104.57483523679976,51.39602354870985,211.726941480884
bass,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,120.00446267868415,59.140340172029106,242.46520066687305
bass,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,111.8943043533889,55.069742835828905,226.3084075443876
bass,2025-05-26,B0F241YQVC,Black,Twin,40.0,224.08464256319022,111.38058399858102,449.8171653427145
bass,2025-05-26,B0F2423YPG,Pink,King,42.0,85.63681915302664,41.89095758788186,174.0004862347705
bass,2025-05-26,B0F2424F23,Ivory,Twin,235.0,71.84985941156263,34.97140222072543,146.53670106378775
bass,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,17.368959089785587,7.635555124246992,38.07318674798442
bass,2025-05-26,B0F2428582,Gray,Twin,132.0,110.15122741469587,54.194872087534115,222.83592693538898
bass,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,89.19691138840719,43.677764892757494,181.092431068032
bass,2025-05-26,B0F243QDSL,Sage Green,King,201.0,37.50796902828834,17.737209909471826,78.14004730949898
bass,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,12.649773500760105,5.270958398343404,28.710979532454235
bass,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,104.6728036603265,51.445194794085914,211.92210806495365
bass,2025-05-26,B0F244F18J,Pink,Twin,138.0,209.98249949280685,104.30233416026361,421.72201701137294
bass,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,45.321843558250094,21.65814541503787,93.6994183032702
bass,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,63.20865684101517,30.634579808464714,129.32420971888772
bass,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,345.691619082038,172.41870858141664,692.0917645791121
bass,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,43.96630293105842,20.9779202639216,90.99998794275935
hier_bayes,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,115.43435049141802,10.0,245.0
hier_bayes,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,176.34444207174081,13.0,411.4000000000001
hier_bayes,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,188.23952176538543,13.0,392.1
hier_bayes,2025-05-26,B0F241YQVC,Black,Twin,40.0,172.27324142991543,11.0,334.1
hier_bayes,2025-05-26,B0F2423YPG,Pink,King,42.0,90.1319453499658,8.0,196.0
hier_bayes,2025-05-26,B0F2424F23,Ivory,Twin,235.0,176.38584182760263,14.0,416.5000000000001
hier_bayes,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,76.68114317798388,7.0,176.0
hier_bayes,2025-05-26,B0F2428582,Gray,Twin,132.0,188.60650802734568,16.0,390.20000000000005
hier_bayes,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,188.23952176538543,14.0,408.1
hier_bayes,2025-05-26,B0F243QDSL,Sage Green,King,201.0,68.53711346123049,7.0,171.10000000000002
hier_bayes,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,71.73983628718028,5.0,144.10000000000002
hier_bayes,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,149.6862998096148,13.0,355.20000000000005
hier_bayes,2025-05-26,B0F244F18J,Pink,Twin,138.0,169.44908993106435,13.0,341.20000000000005
hier_bayes,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,100.16006327869617,8.0,229.0
hier_bayes,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,145.9505656151909,11.0,303.1
hier_bayes,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,211.0985766554973,21.0,503.4000000000001
hier_bayes,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,135.28124212307398,9.0,307.1
knn_lookalike,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,50.51155832519108,36.090456866972175,68.2140637941682
knn_lookalike,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,265.91770397965325,36.04518063702894,403.51516463025007
knn_lookalike,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,217.0467129674098,35.607094097475276,419.24855647463886
knn_lookalike,2025-05-26,B0F241YQVC,Black,Twin,40.0,176.03307532134738,17.383029818389087,408.85596080045053
knn_lookalike,2025-05-26,B0F2423YPG,Pink,King,42.0,56.681169860047845,23.24028366558278,100.594880988666
knn_lookalike,2025-05-26,B0F2424F23,Ivory,Twin,235.0,247.47930823240506,14.421070820094807,404.36810871428287
knn_lookalike,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,35.216894025287885,16.629809341892745,69.87687006774071
knn_lookalike,2025-05-26,B0F2428582,Gray,Twin,132.0,201.50025653302373,30.86116124260145,406.98393058924495
knn_lookalike,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,221.62210981844612,46.82792539422916,418.9720416379608
knn_lookalike,2025-05-26,B0F243QDSL,Sage Green,King,201.0,38.05002038217357,4.02184916017563,98.54733150356388
knn_lookalike,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,44.32576813887745,7.478234119611642,102.13781933846435
knn_lookalike,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,184.66314028940542,10.561091213705655,408.1783439078168
knn_lookalike,2025-05-26,B0F244F18J,Pink,Twin,138.0,200.21660122306386,39.85444182820794,413.4550738580913
knn_lookalike,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,43.36031609225102,16.962727374609347,68.88144514991808
knn_lookalike,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,31.143282946561627,10.657052483722925,51.961757293196705
knn_lookalike,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,395.74262141107283,68.19074114101939,456.02646513327835
knn_lookalike,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,178.11939658658835,2.9117018959633105,401.98784471536743
matrix_factorisation,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,38.79321496539266,18.422765314180626,80.52803844701924
matrix_factorisation,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,69.05613186975174,33.64314014942734,140.6690747831408
matrix_factorisation,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,59.87444822236601,29.025031855586104,122.42030024151593
matrix_factorisation,2025-05-26,B0F241YQVC,Black,Twin,40.0,47.94134728232463,23.02335315805521,98.70529334727598
matrix_factorisation,2025-05-26,B0F2423YPG,Pink,King,42.0,25.988696821303638,11.984677082886053,55.09610092439424
matrix_factorisation,2025-05-26,B0F2424F23,Ivory,Twin,235.0,40.19062466966453,19.125488045059893,83.3044182023526
matrix_factorisation,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,11.319928143281686,4.615851419813559,26.027180405827608
matrix_factorisation,2025-05-26,B0F2428582,Gray,Twin,132.0,64.46981249302027,31.336341151893375,131.55353559443324
matrix_factorisation,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,47.736833324716535,22.920498465053782,98.29888902571665
matrix_factorisation,2025-05-26,B0F243QDSL,Sage Green,King,201.0,13.543990638940514,5.731959859432575,30.421408939211748
matrix_factorisation,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,11.444224360129514,4.678205802543123,26.272473966315836
matrix_factorisation,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,38.834559726578775,18.44355635996472,80.61018073204232
matrix_factorisation,2025-05-26,B0F244F18J,Pink,Twin,138.0,47.15542355638488,22.628095346701457,97.14353564552373
matrix_factorisation,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,30.833787021116823,14.420512268137156,64.71701241078462
matrix_factorisation,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,43.95165346925056,21.01688120818118,90.77735622558288
matrix_factorisation,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,68.8664140402283,33.54771635541727,140.29199628198268
matrix_factorisation,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,23.82039816021702,10.894744479515547,50.79196290367016
cluster_pool,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,29.0,7.233884479378192,108.30442396344696
cluster_pool,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,330.0,91.69491670367658,1180.952623683133
cluster_pool,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,34.50000000000001,8.777557222585129,127.89211193660478
cluster_pool,2025-05-26,B0F241YQVC,Black,Twin,40.0,47.0,12.285552966185088,172.42146057934
cluster_pool,2025-05-26,B0F2423YPG,Pink,King,42.0,30.0,7.514563195371492,111.86544922497006
cluster_pool,2025-05-26,B0F2424F23,Ivory,Twin,235.0,34.50000000000001,8.777557222585129,127.89211193660478
cluster_pool,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,8.0,1.3350068482246265,33.68940575552773
cluster_pool,2025-05-26,B0F2428582,Gray,Twin,132.0,47.0,12.285552966185088,172.42146057934
cluster_pool,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,34.50000000000001,8.777557222585129,127.89211193660478
cluster_pool,2025-05-26,B0F243QDSL,Sage Green,King,201.0,12.0,2.460263054100321,47.840217451022816
cluster_pool,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,8.0,1.3350068482246265,33.68940575552773
cluster_pool,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,12.0,2.460263054100321,47.840217451022816
cluster_pool,2025-05-26,B0F244F18J,Pink,Twin,138.0,29.508196721311474,7.376525191550085,110.1141011221628
cluster_pool,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,12.0,2.460263054100321,47.840217451022816
cluster_pool,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,29.508196721311474,7.376525191550085,110.1141011221628
cluster_pool,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,330.0,91.69491670367658,1180.952623683133
cluster_pool,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,7.868852459016394,1.2980665854111335,33.227269322454866
ensemble,2025-05-26,B0F23XYBN8,Pink,Queen,142.0,53.654700358843606,9.276281439214891,89.37608628737651
ensemble,2025-05-26,B0F241V4YK,Light Gray,Twin,234.0,98.73361170777378,0.0,215.48725267625122
ensemble,2025-05-26,B0F241YFJ8,Beige,Twin,42.0,96.23292907932992,0.0,201.58632844452734
ensemble,2025-05-26,B0F241YQVC,Black,Twin,40.0,92.23413761341675,0.0,200.36748948299015
ensemble,2025-05-26,B0F2423YPG,Pink,King,42.0,54.536444762685605,5.39917513580105,93.92666887242994
ensemble,2025-05-26,B0F2424F23,Ivory,Twin,235.0,86.2102131352355,0.0,216.68895931197594
ensemble,2025-05-26,B0F24279LZ,Sky Blue,Queen,160.0,28.123458794552914,0.0,75.84313932932733
ensemble,2025-05-26,B0F2428582,Gray,Twin,132.0,92.14730770422499,0.0,202.25533918596392
ensemble,2025-05-26,B0F242BDQN,Pattern - Paisley - Beige,Twin,86.0,91.68260676118528,0.0,203.76772928277785
ensemble,2025-05-26,B0F243QDSL,Sage Green,King,201.0,27.81539627382289,0.0,77.46279696879076
ensemble,2025-05-26,B0F243X7TS,Sky Blue,King,154.0,24.97478064292868,0.0,76.85381194039435
ensemble,2025-05-26,B0F244DYDR,Sage Green,Twin,206.0,77.43513701641066,0.0,201.78425302946448
ensemble,2025-05-26,B0F244F18J,Pink,Twin,138.0,100.08793306034782,0.0,209.5099081658137
ensemble,2025-05-26,B0F244T9DL,Sage Green,Queen,216.0,32.17590113834133,0.0,74.94195502695206
ensemble,2025-05-26,B0F244YQVQ,Indigo Navy Blue,Twin,175.0,60.54410470846032,0.0,147.34299666609832
ensemble,2025-05-26,B0F245LD5R,Stripe - White,Twin,130.0,151.47527369368518,0.0,296.1559186594949
ensemble,2025-05-26,B0F245SSBC,Sky Blue,Twin,211.0,70.65541815686913,0.0,195.80060893678768
heuristic,2026-05-26,B0GQTFKZCT,Antique White,King,238.0,29.726331943286073,6.045146801858302,133.00820468921594
heuristic,2026-05-26,B0GQTJP3JD,Silver,King,71.0,29.195504587155966,5.921074376857175,130.73800014658806
heuristic,2026-05-26,B0GQTKYXNY,Taupe,Twin,54.0,23.04908256880734,4.484311532940493,104.45687802881206
heuristic,2026-05-26,B0GQTLHF3G,Silver Gray,Queen,75.0,37.716680567139285,7.9126256390516785,167.1862803223715
heuristic,2026-05-26,B0GQTT9HS7,Antique White,Queen,265.0,39.11359466221852,8.239088085422328,173.16226166992024
heuristic,2026-05-26,B0GQTV62MT,Silver,King,29.0,29.195504587155966,5.921074376857175,130.73800014658806
heuristic,2026-05-26,B0GQTX77XS,Taupe,Queen,67.0,39.11359466221852,8.239088085422328,173.16226166992024
heuristic,2026-05-26,B0GQTX9FXT,Taupe,King,75.0,29.726331943286073,6.045146801858302,133.00820468921594
heuristic,2026-05-26,B0GQTY29NN,Silver,Twin,69.0,23.46815679733111,4.582282579019817,106.2483681332921
heuristic,2026-05-26,B0GQTYFYFT,Taupe,Queen,20.0,30.033653044203504,6.1169775537640305,134.3225598918242
heuristic,2026-05-26,B0GQTZCY6M,Antique White,Twin,197.0,23.46815679733111,4.582282579019817,106.2483681332921
heuristic,2026-05-26,B0GQV17JCG,Antique White,Queen,114.0,38.4151376146789,8.075857436147022,170.17424817589537
heuristic,2026-05-26,B0GQV2JFML,Light Grey,Twin,62.0,25.563527939949957,5.072112936366758,115.20683343856072
heuristic,2026-05-26,B0GQV2K4N4,Indigo Dusty Blue,Twin,67.0,25.563527939949957,5.072112936366758,115.20683343856072
heuristic,2026-05-26,B0GQV7NMHD,Silver,Queen,18.0,38.4151376146789,8.075857436147022,170.17424817589537
heuristic,2026-05-26,B0GQV8SPG4,Taupe,King,23.0,29.195504587155966,5.921074376857175,130.73800014658806
heuristic,2026-05-26,B0GQVB1Y5X,Antique White,King,92.0,29.195504587155966,5.921074376857175,130.73800014658806
heuristic,2026-05-26,B0GR5R4WPL,Grey,Oversized King,1.0,0.5238427856547123,0.0,9.584178484321788
heuristic,2026-05-26,B0GR62LRTF,Ivory,Oversized King,2.0,0.5238427856547123,0.0,9.584178484321788
naive_family,2026-05-26,B0GQTFKZCT,Antique White,King,238.0,151.74193548387095,10.400709166012376,2045.3725997774186
naive_family,2026-05-26,B0GQTJP3JD,Silver,King,71.0,120.64516129032258,8.07475652588276,1629.6272485816528
naive_family,2026-05-26,B0GQTKYXNY,Taupe,Twin,54.0,274.93592233009707,19.615208866002476,3692.4204124280586
naive_family,2026-05-26,B0GQTLHF3G,Silver Gray,Queen,75.0,189.44262295081967,13.220602474271084,2549.411819893523
naive_family,2026-05-26,B0GQTT9HS7,Antique White,Queen,265.0,220.13793103448276,15.516509240138824,2959.7941866655974
naive_family,2026-05-26,B0GQTV62MT,Silver,King,29.0,46.315789473684205,2.514955744939724,635.9309021147849
naive_family,2026-05-26,B0GQTX77XS,Taupe,Queen,67.0,279.9347572815534,19.989104051413285,3759.252827158243
naive_family,2026-05-26,B0GQTX9FXT,Taupe,King,75.0,279.9347572815534,19.989104051413285,3759.252827158243
naive_family,2026-05-26,B0GQTY29NN,Silver,Twin,69.0,161.70000000000002,11.145542288257374,2178.506634758757
naive_family,2026-05-26,B0GQTYFYFT,Taupe,Queen,20.0,124.20343980343979,8.340906702852703,1677.1991124936706
naive_family,2026-05-26,B0GQTZCY6M,Antique White,Twin,197.0,154.9090909090909,10.637602921583214,2087.7157597565
naive_family,2026-05-26,B0GQV17JCG,Antique White,Queen,114.0,132.98507462686567,8.997749638237439,1794.6040981569954
naive_family,2026-05-26,B0GQV2JFML,Light Grey,Twin,62.0,48.333333333333336,2.6658769179230863,662.9005706598144
naive_family,2026-05-26,B0GQV2K4N4,Indigo Dusty Blue,Twin,67.0,176.1955773955774,12.229766147001243,2372.3051891978457
naive_family,2026-05-26,B0GQV7NMHD,Silver,Queen,18.0,56.54929577464789,3.2804550035484215,772.7311667596979
naive_family,2026-05-26,B0GQV8SPG4,Taupe,King,23.0,158.86486486486487,10.933482846244216,2140.6023593066043
naive_family,2026-05-26,B0GQVB1Y5X,Antique White,King,92.0,75.23584905660377,4.678219308763277,1022.5435380968255
naive_family,2026-05-26,B0GR5R4WPL,Grey,Oversized King,1.0,4.714285714285714,0.0,80.63773151287309
naive_family,2026-05-26,B0GR62LRTF,Ivory,Oversized King,2.0,9.274111675126903,0.0,141.10185419399804
size_ratio,2026-05-26,B0GQTFKZCT,Antique White,King,238.0,128.1063959390863,12.440301173198861,1239.1851162099322
size_ratio,2026-05-26,B0GQTJP3JD,Silver,King,71.0,101.66485355648535,9.679797578319777,985.9168472978515
size_ratio,2026-05-26,B0GQTKYXNY,Taupe,Twin,54.0,124.42622950819671,12.056092320628695,1203.9347279650124
size_ratio,2026-05-26,B0GQTLHF3G,Silver Gray,Queen,75.0,134.88702928870293,13.148197413744427,1304.133381229929
size_ratio,2026-05-26,B0GQTT9HS7,Antique White,Queen,265.0,173.11675126903555,17.139353768406302,1670.318805485029
size_ratio,2026-05-26,B0GQTV62MT,Silver,King,29.0,32.248633879781416,2.432289181328892,321.07998699099676
size_ratio,2026-05-26,B0GQTX77XS,Taupe,Queen,67.0,45.90163934426229,3.8578917370746963,451.8227248028167
size_ratio,2026-05-26,B0GQTX9FXT,Taupe,King,75.0,33.9672131147541,2.6117488237385595,337.5357212484657
size_ratio,2026-05-26,B0GQTY29NN,Silver,Twin,69.0,386.0766527196653,39.3720537709879,3710.1893274136514
size_ratio,2026-05-26,B0GQTYFYFT,Taupe,Queen,20.0,35.24590163934426,2.7452709311913552,349.77979932178516
size_ratio,2026-05-26,B0GQTZCY6M,Antique White,Twin,197.0,477.80223350253806,48.94804485192327,4588.800851798336
size_ratio,2026-05-26,B0GQV17JCG,Antique White,Queen,114.0,79.6938775510204,7.385993763915408,775.473493485984
size_ratio,2026-05-26,B0GQV2JFML,Light Grey,Twin,62.0,133.4,12.992952063576594,1289.8898649784267
size_ratio,2026-05-26,B0GQV2K4N4,Indigo Dusty Blue,Twin,67.0,138.0,13.473190332948937,1333.95100634549
size_ratio,2026-05-26,B0GQV7NMHD,Silver,Queen,18.0,43.5792349726776,3.6154049950462857,429.581540056004
size_ratio,2026-05-26,B0GQV8SPG4,Taupe,King,23.0,33.36065573770492,2.5484106308245673,331.7277436463765
size_ratio,2026-05-26,B0GQVB1Y5X,Antique White,King,92.0,58.9734693877551,5.222699874560094,577.0155082054749
size_ratio,2026-05-26,B0GR5R4WPL,Grey,Oversized King,1.0,2.2628571428571425,0.0,35.50430639137055
size_ratio,2026-05-26,B0GR62LRTF,Ivory,Oversized King,2.0,4.451573604060913,0.0,55.58087244821564
ridge,2026-05-26,B0GQTFKZCT,Antique White,King,238.0,37.21475871338494,18.020318196699506,75.77935607699982
ridge,2026-05-26,B0GQTJP3JD,Silver,King,71.0,70.46112450486139,35.10843190600866,140.42658780619928
ridge,2026-05-26,B0GQTKYXNY,Taupe,Twin,54.0,125.71852712685052,63.51434051288776,247.89946932016755
ridge,2026-05-26,B0GQTLHF3G,Silver Gray,Queen,75.0,91.54731385168083,45.947828882791526,181.4366643779127
ridge,2026-05-26,B0GQTT9HS7,Antique White,Queen,265.0,48.23732779439188,23.68518450703075,97.20929017734949
ridge,2026-05-26,B0GQTV62MT,Silver,King,29.0,63.86509958069292,31.71786879303388,127.59887574673085
ridge,2026-05-26,B0GQTX77XS,Taupe,Queen,67.0,90.3403196537756,45.3273583103696,179.0891373637087
ridge,2026-05-26,B0GQTX9FXT,Taupe,King,75.0,67.78157247489786,33.73104787784896,135.21543262266323
ridge,2026-05-26,B0GQTY29NN,Silver,Twin,69.0,132.74180702304847,67.12488255777386,261.56002614934755
ridge,2026-05-26,B0GQTYFYFT,Taupe,Queen,20.0,67.13982917232156,33.40117126791903,133.96739060053596
ridge,2026-05-26,B0GQTZCY6M,Antique White,Twin,197.0,68.57549927056183,34.13915279040759,136.7594425119263
ridge,2026-05-26,B0GQV17JCG,Antique White,Queen,114.0,23.920575606101654,11.190021251218397,49.946185879483686
ridge,2026-05-26,B0GQV2JFML,Light Grey,Twin,62.0,119.22300977941038,60.17512596365598,235.26550583658857
ridge,2026-05-26,B0GQV2K4N4,Indigo Dusty Blue,Twin,67.0,39.74697754216644,19.321625136302796,80.70193907650662
ridge,2026-05-26,B0GQV7NMHD,Silver,Queen,18.0,79.891827535142,39.95623705364187,158.767796865833
ridge,2026-05-26,B0GQV8SPG4,Taupe,King,23.0,53.06808248420873,26.168101063243842,106.60257173344574
ridge,2026-05-26,B0GQVB1Y5X,Antique White,King,92.0,17.467117207654137,7.876360314895193,37.42052438869054
ridge,2026-05-26,B0GR5R4WPL,Grey,Oversized King,1.0,38.8043493482909,18.83720137374334,78.86944313313722
ridge,2026-05-26,B0GR62LRTF,Ivory,Oversized King,2.0,20.76794632092844,9.570962221497945,43.82500997564596
lasso,2026-05-26,B0GQTFKZCT,Antique White,King,238.0,50.75768842469879,21.99760996243272,115.48420489973499
lasso,2026-05-26,B0GQTJP3JD,Silver,King,71.0,59.22151377593288,25.83488253292856,134.14613738348604
lasso,2026-05-26,B0GQTKYXNY,Taupe,Twin,54.0,91.50101005828417,40.46988513041019,205.32892603621627
lasso,2026-05-26,B0GQTLHF3G,Silver Gray,Queen,75.0,69.17827437583964,30.34907418122622,156.1016153746582
lasso,2026-05-26,B0GQTT9HS7,Antique White,Queen,265.0,59.35675853969987,25.896199355288157,134.44435231527913
lasso,2026-05-26,B0GQTV62MT,Silver,King,29.0,46.40017522890668,20.022057318082744,105.8771042593642
lasso,2026-05-26,B0GQTX77XS,Taupe,Queen,67.0,67.15225543592425,29.430514451313815,151.63395985088027
lasso,2026-05-26,B0GQTX9FXT,Taupe,King,75.0,57.442555359776186,25.028345453850214,130.22356482614092
lasso,2026-05-26,B0GQTY29NN,Silver,Twin,69.0,94.31668862218619,41.74648250366371,211.53844989748845
lasso,2026-05-26,B0GQTYFYFT,Taupe,Queen,20.0,50.87412460350576,22.050398578996692,115.74092290239125
lasso,2026-05-26,B0GQTZCY6M,Antique White,Twin,197.0,80.92041617779353,35.67277651173237,181.99554124558657
lasso,2026-05-26,B0GQV17JCG,Antique White,Queen,114.0,36.57076765334877,15.565836179981867,84.20925637111203
lasso,2026-05-26,B0GQV2JFML,Light Grey,Twin,62.0,73.8470708140381,32.46582720842395,166.3971473811797
lasso,2026-05-26,B0GQV2K4N4,Indigo Dusty Blue,Twin,67.0,67.24047364700122,29.470510926577447,151.82849226874228
lasso,2026-05-26,B0GQV7NMHD,Silver,Queen,18.0,54.27528408060339,23.59238655979359,123.23995624672921
lasso,2026-05-26,B0GQV8SPG4,Taupe,King,23.0,43.483581350152555,18.699783911012126,99.44724443040731
lasso,2026-05-26,B0GQVB1Y5X,Antique White,King,92.0,31.218033789865082,13.139240256026358,72.41283424634331
lasso,2026-05-26,B0GR5R4WPL,Grey,Oversized King,1.0,39.22071060386766,16.767185095687115,90.05018902925491
lasso,2026-05-26,B0GR62LRTF,Ivory,Oversized King,2.0,36.02647493258296,15.319083789914613,83.0096088470643
elasticnet,2026-05-26,B0GQTFKZCT,Antique White,King,238.0,46.47225601603888,20.95091571603653,101.66610834854293
elasticnet,2026-05-26,B0GQTJP3JD,Silver,King,71.0,64.10445278223862,29.295038970592227,138.9103587946921
elasticnet,2026-05-26,B0GQTKYXNY,Taupe,Twin,54.0,90.72059855478085,41.8912151609281,195.1396562835276
elasticnet,2026-05-26,B0GQTLHF3G,Silver Gray,Queen,75.0,78.42685601357661,36.07311140317419,169.16714317809559
elasticnet,2026-05-26,B0GQTT9HS7,Antique White,Queen,265.0,57.02139430912056,25.94305223245388,123.94806336452854
